..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4244.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4244.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4244.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4244.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4244.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\3619.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\3619.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\3619.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\3619.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\3619.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\5483.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\5483.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\5483.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\5483.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\5483.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2513.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2513.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2513.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2513.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2513.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\7545.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\7545.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\7545.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\7545.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\7545.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\171.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\171.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\171.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\171.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\171.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\5899.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\5899.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\5899.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\5899.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\5899.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4284.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4284.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4284.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4284.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4284.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\8188.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\8188.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\8188.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\8188.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\8188.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4896.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4896.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4896.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4896.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4896.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\797.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\797.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\797.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\797.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\797.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2674.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2674.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2674.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2674.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2674.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\7330.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\7330.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\7330.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\7330.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\7330.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2060.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2060.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2060.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2060.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2060.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9892.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9892.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9892.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9892.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9892.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9160.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9160.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9160.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9160.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9160.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\7475.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\7475.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\7475.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\7475.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\7475.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1333.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1333.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1333.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1333.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1333.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\3002.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\3002.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\3002.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\3002.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\3002.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\951.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\951.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\951.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\951.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\951.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9690.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9690.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9690.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9690.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9690.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2147.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2147.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2147.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2147.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2147.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\10602.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\10602.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\10602.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\10602.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\10602.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\6271.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\6271.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\6271.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\6271.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\6271.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\880.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\880.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\880.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\880.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\880.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9859.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9859.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9859.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9859.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9859.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\562.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\562.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\562.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\562.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\562.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1040.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1040.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1040.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1040.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1040.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9846.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9846.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9846.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9846.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9846.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4050.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4050.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4050.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4050.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4050.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\7077.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\7077.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\7077.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\7077.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\7077.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\10425.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\10425.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\10425.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\10425.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\10425.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2685.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2685.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2685.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2685.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2685.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\8786.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\8786.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\8786.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\8786.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\8786.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\7195.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\7195.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\7195.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\7195.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\7195.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\190.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\190.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\190.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\190.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\190.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\808.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\808.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\808.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\808.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\808.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\7573.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\7573.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\7573.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\7573.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\7573.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1209.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1209.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1209.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1209.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1209.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\10898.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\10898.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\10898.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\10898.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\10898.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9885.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9885.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9885.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9885.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9885.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9783.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9783.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9783.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9783.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9783.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\8797.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\8797.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\8797.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\8797.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\8797.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4248.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4248.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4248.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4248.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4248.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\3541.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\3541.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\3541.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\3541.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\3541.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4381.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4381.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4381.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4381.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4381.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\8376.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\8376.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\8376.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\8376.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\8376.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1388.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1388.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1388.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1388.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1388.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\11263.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\11263.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\11263.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\11263.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\11263.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\235.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\235.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\235.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\235.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\235.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2239.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2239.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2239.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2239.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2239.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1362.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1362.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1362.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1362.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1362.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\3322.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\3322.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\3322.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\3322.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\3322.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4343.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4343.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4343.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4343.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4343.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\7884.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\7884.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\7884.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\7884.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\7884.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\605.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\605.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\605.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\605.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\605.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\8745.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\8745.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\8745.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\8745.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\8745.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\515.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\515.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\515.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\515.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\515.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\3189.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\3189.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\3189.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\3189.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\3189.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\3415.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\3415.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\3415.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\3415.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\3415.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\8253.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\8253.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\8253.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\8253.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\8253.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2926.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2926.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2926.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2926.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2926.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9227.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9227.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9227.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9227.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9227.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9655.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9655.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9655.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9655.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9655.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\3918.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\3918.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\3918.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\3918.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\3918.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\10471.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\10471.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\10471.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\10471.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\10471.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\969.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\969.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\969.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\969.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\969.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\949.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\949.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\949.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\949.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\949.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1001.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1001.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1001.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1001.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1001.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\306.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\306.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\306.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\306.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\306.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\7943.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\7943.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\7943.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\7943.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\7943.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\8947.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\8947.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\8947.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\8947.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\8947.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\3485.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\3485.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\3485.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\3485.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\3485.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\7185.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\7185.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\7185.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\7185.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\7185.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\8426.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\8426.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\8426.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\8426.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\8426.tif
