E:\dataset\GID数据集\train\img\24508.tif,E:\dataset\GID数据集\train\label\24508.tif
E:\dataset\GID数据集\train\img\1562.tif,E:\dataset\GID数据集\train\label\1562.tif
E:\dataset\GID数据集\train\img\14043.tif,E:\dataset\GID数据集\train\label\14043.tif
E:\dataset\GID数据集\train\img\15721.tif,E:\dataset\GID数据集\train\label\15721.tif
E:\dataset\GID数据集\train\img\9420.tif,E:\dataset\GID数据集\train\label\9420.tif
E:\dataset\GID数据集\train\img\5990.tif,E:\dataset\GID数据集\train\label\5990.tif
E:\dataset\GID数据集\train\img\24082.tif,E:\dataset\GID数据集\train\label\24082.tif
E:\dataset\GID数据集\train\img\8965.tif,E:\dataset\GID数据集\train\label\8965.tif
E:\dataset\GID数据集\train\img\8810.tif,E:\dataset\GID数据集\train\label\8810.tif
E:\dataset\GID数据集\train\img\13200.tif,E:\dataset\GID数据集\train\label\13200.tif
E:\dataset\GID数据集\train\img\7299.tif,E:\dataset\GID数据集\train\label\7299.tif
E:\dataset\GID数据集\train\img\24876.tif,E:\dataset\GID数据集\train\label\24876.tif
E:\dataset\GID数据集\train\img\8346.tif,E:\dataset\GID数据集\train\label\8346.tif
E:\dataset\GID数据集\train\img\10916.tif,E:\dataset\GID数据集\train\label\10916.tif
E:\dataset\GID数据集\train\img\24110.tif,E:\dataset\GID数据集\train\label\24110.tif
E:\dataset\GID数据集\train\img\9061.tif,E:\dataset\GID数据集\train\label\9061.tif
E:\dataset\GID数据集\train\img\14327.tif,E:\dataset\GID数据集\train\label\14327.tif
E:\dataset\GID数据集\train\img\13917.tif,E:\dataset\GID数据集\train\label\13917.tif
E:\dataset\GID数据集\train\img\20020.tif,E:\dataset\GID数据集\train\label\20020.tif
E:\dataset\GID数据集\train\img\17663.tif,E:\dataset\GID数据集\train\label\17663.tif
E:\dataset\GID数据集\train\img\22958.tif,E:\dataset\GID数据集\train\label\22958.tif
E:\dataset\GID数据集\train\img\20839.tif,E:\dataset\GID数据集\train\label\20839.tif
E:\dataset\GID数据集\train\img\6637.tif,E:\dataset\GID数据集\train\label\6637.tif
E:\dataset\GID数据集\train\img\23756.tif,E:\dataset\GID数据集\train\label\23756.tif
E:\dataset\GID数据集\train\img\12220.tif,E:\dataset\GID数据集\train\label\12220.tif
E:\dataset\GID数据集\train\img\2225.tif,E:\dataset\GID数据集\train\label\2225.tif
E:\dataset\GID数据集\train\img\17467.tif,E:\dataset\GID数据集\train\label\17467.tif
E:\dataset\GID数据集\train\img\21731.tif,E:\dataset\GID数据集\train\label\21731.tif
E:\dataset\GID数据集\train\img\19159.tif,E:\dataset\GID数据集\train\label\19159.tif
E:\dataset\GID数据集\train\img\5599.tif,E:\dataset\GID数据集\train\label\5599.tif
E:\dataset\GID数据集\train\img\23270.tif,E:\dataset\GID数据集\train\label\23270.tif
E:\dataset\GID数据集\train\img\12200.tif,E:\dataset\GID数据集\train\label\12200.tif
E:\dataset\GID数据集\train\img\13716.tif,E:\dataset\GID数据集\train\label\13716.tif
E:\dataset\GID数据集\train\img\7351.tif,E:\dataset\GID数据集\train\label\7351.tif
E:\dataset\GID数据集\train\img\19903.tif,E:\dataset\GID数据集\train\label\19903.tif
E:\dataset\GID数据集\train\img\12795.tif,E:\dataset\GID数据集\train\label\12795.tif
E:\dataset\GID数据集\train\img\14035.tif,E:\dataset\GID数据集\train\label\14035.tif
E:\dataset\GID数据集\train\img\13550.tif,E:\dataset\GID数据集\train\label\13550.tif
E:\dataset\GID数据集\train\img\10082.tif,E:\dataset\GID数据集\train\label\10082.tif
E:\dataset\GID数据集\train\img\19868.tif,E:\dataset\GID数据集\train\label\19868.tif
E:\dataset\GID数据集\train\img\24941.tif,E:\dataset\GID数据集\train\label\24941.tif
E:\dataset\GID数据集\train\img\10373.tif,E:\dataset\GID数据集\train\label\10373.tif
E:\dataset\GID数据集\train\img\2585.tif,E:\dataset\GID数据集\train\label\2585.tif
E:\dataset\GID数据集\train\img\18386.tif,E:\dataset\GID数据集\train\label\18386.tif
E:\dataset\GID数据集\train\img\8257.tif,E:\dataset\GID数据集\train\label\8257.tif
E:\dataset\GID数据集\train\img\10662.tif,E:\dataset\GID数据集\train\label\10662.tif
E:\dataset\GID数据集\train\img\19297.tif,E:\dataset\GID数据集\train\label\19297.tif
E:\dataset\GID数据集\train\img\20023.tif,E:\dataset\GID数据集\train\label\20023.tif
E:\dataset\GID数据集\train\img\24047.tif,E:\dataset\GID数据集\train\label\24047.tif
E:\dataset\GID数据集\train\img\20025.tif,E:\dataset\GID数据集\train\label\20025.tif
E:\dataset\GID数据集\train\img\20501.tif,E:\dataset\GID数据集\train\label\20501.tif
E:\dataset\GID数据集\train\img\968.tif,E:\dataset\GID数据集\train\label\968.tif
E:\dataset\GID数据集\train\img\19134.tif,E:\dataset\GID数据集\train\label\19134.tif
E:\dataset\GID数据集\train\img\23907.tif,E:\dataset\GID数据集\train\label\23907.tif
E:\dataset\GID数据集\train\img\4409.tif,E:\dataset\GID数据集\train\label\4409.tif
E:\dataset\GID数据集\train\img\21947.tif,E:\dataset\GID数据集\train\label\21947.tif
E:\dataset\GID数据集\train\img\15032.tif,E:\dataset\GID数据集\train\label\15032.tif
E:\dataset\GID数据集\train\img\7567.tif,E:\dataset\GID数据集\train\label\7567.tif
E:\dataset\GID数据集\train\img\20846.tif,E:\dataset\GID数据集\train\label\20846.tif
E:\dataset\GID数据集\train\img\24977.tif,E:\dataset\GID数据集\train\label\24977.tif
E:\dataset\GID数据集\train\img\11800.tif,E:\dataset\GID数据集\train\label\11800.tif
E:\dataset\GID数据集\train\img\9631.tif,E:\dataset\GID数据集\train\label\9631.tif
E:\dataset\GID数据集\train\img\16493.tif,E:\dataset\GID数据集\train\label\16493.tif
E:\dataset\GID数据集\train\img\10900.tif,E:\dataset\GID数据集\train\label\10900.tif
E:\dataset\GID数据集\train\img\5875.tif,E:\dataset\GID数据集\train\label\5875.tif
E:\dataset\GID数据集\train\img\460.tif,E:\dataset\GID数据集\train\label\460.tif
E:\dataset\GID数据集\train\img\14119.tif,E:\dataset\GID数据集\train\label\14119.tif
E:\dataset\GID数据集\train\img\6181.tif,E:\dataset\GID数据集\train\label\6181.tif
E:\dataset\GID数据集\train\img\24504.tif,E:\dataset\GID数据集\train\label\24504.tif
E:\dataset\GID数据集\train\img\19670.tif,E:\dataset\GID数据集\train\label\19670.tif
E:\dataset\GID数据集\train\img\24567.tif,E:\dataset\GID数据集\train\label\24567.tif
E:\dataset\GID数据集\train\img\20120.tif,E:\dataset\GID数据集\train\label\20120.tif
E:\dataset\GID数据集\train\img\20137.tif,E:\dataset\GID数据集\train\label\20137.tif
E:\dataset\GID数据集\train\img\4168.tif,E:\dataset\GID数据集\train\label\4168.tif
E:\dataset\GID数据集\train\img\1374.tif,E:\dataset\GID数据集\train\label\1374.tif
E:\dataset\GID数据集\train\img\16541.tif,E:\dataset\GID数据集\train\label\16541.tif
E:\dataset\GID数据集\train\img\9428.tif,E:\dataset\GID数据集\train\label\9428.tif
E:\dataset\GID数据集\train\img\13600.tif,E:\dataset\GID数据集\train\label\13600.tif
E:\dataset\GID数据集\train\img\15987.tif,E:\dataset\GID数据集\train\label\15987.tif
E:\dataset\GID数据集\train\img\7505.tif,E:\dataset\GID数据集\train\label\7505.tif
E:\dataset\GID数据集\train\img\8893.tif,E:\dataset\GID数据集\train\label\8893.tif
E:\dataset\GID数据集\train\img\642.tif,E:\dataset\GID数据集\train\label\642.tif
E:\dataset\GID数据集\train\img\3527.tif,E:\dataset\GID数据集\train\label\3527.tif
E:\dataset\GID数据集\train\img\11408.tif,E:\dataset\GID数据集\train\label\11408.tif
E:\dataset\GID数据集\train\img\20901.tif,E:\dataset\GID数据集\train\label\20901.tif
E:\dataset\GID数据集\train\img\1680.tif,E:\dataset\GID数据集\train\label\1680.tif
E:\dataset\GID数据集\train\img\25178.tif,E:\dataset\GID数据集\train\label\25178.tif
E:\dataset\GID数据集\train\img\2527.tif,E:\dataset\GID数据集\train\label\2527.tif
E:\dataset\GID数据集\train\img\4760.tif,E:\dataset\GID数据集\train\label\4760.tif
E:\dataset\GID数据集\train\img\5477.tif,E:\dataset\GID数据集\train\label\5477.tif
E:\dataset\GID数据集\train\img\19512.tif,E:\dataset\GID数据集\train\label\19512.tif
E:\dataset\GID数据集\train\img\16742.tif,E:\dataset\GID数据集\train\label\16742.tif
E:\dataset\GID数据集\train\img\24933.tif,E:\dataset\GID数据集\train\label\24933.tif
E:\dataset\GID数据集\train\img\6710.tif,E:\dataset\GID数据集\train\label\6710.tif
E:\dataset\GID数据集\train\img\22381.tif,E:\dataset\GID数据集\train\label\22381.tif
E:\dataset\GID数据集\train\img\3360.tif,E:\dataset\GID数据集\train\label\3360.tif
E:\dataset\GID数据集\train\img\22238.tif,E:\dataset\GID数据集\train\label\22238.tif
E:\dataset\GID数据集\train\img\237.tif,E:\dataset\GID数据集\train\label\237.tif
E:\dataset\GID数据集\train\img\16647.tif,E:\dataset\GID数据集\train\label\16647.tif
E:\dataset\GID数据集\train\img\19597.tif,E:\dataset\GID数据集\train\label\19597.tif
E:\dataset\GID数据集\train\img\21063.tif,E:\dataset\GID数据集\train\label\21063.tif
E:\dataset\GID数据集\train\img\24775.tif,E:\dataset\GID数据集\train\label\24775.tif
E:\dataset\GID数据集\train\img\18465.tif,E:\dataset\GID数据集\train\label\18465.tif
E:\dataset\GID数据集\train\img\13022.tif,E:\dataset\GID数据集\train\label\13022.tif
E:\dataset\GID数据集\train\img\15590.tif,E:\dataset\GID数据集\train\label\15590.tif
E:\dataset\GID数据集\train\img\8242.tif,E:\dataset\GID数据集\train\label\8242.tif
E:\dataset\GID数据集\train\img\15098.tif,E:\dataset\GID数据集\train\label\15098.tif
E:\dataset\GID数据集\train\img\3444.tif,E:\dataset\GID数据集\train\label\3444.tif
E:\dataset\GID数据集\train\img\23004.tif,E:\dataset\GID数据集\train\label\23004.tif
E:\dataset\GID数据集\train\img\14950.tif,E:\dataset\GID数据集\train\label\14950.tif
E:\dataset\GID数据集\train\img\7383.tif,E:\dataset\GID数据集\train\label\7383.tif
E:\dataset\GID数据集\train\img\9594.tif,E:\dataset\GID数据集\train\label\9594.tif
E:\dataset\GID数据集\train\img\11667.tif,E:\dataset\GID数据集\train\label\11667.tif
E:\dataset\GID数据集\train\img\10878.tif,E:\dataset\GID数据集\train\label\10878.tif
E:\dataset\GID数据集\train\img\5668.tif,E:\dataset\GID数据集\train\label\5668.tif
E:\dataset\GID数据集\train\img\8972.tif,E:\dataset\GID数据集\train\label\8972.tif
E:\dataset\GID数据集\train\img\9165.tif,E:\dataset\GID数据集\train\label\9165.tif
E:\dataset\GID数据集\train\img\20519.tif,E:\dataset\GID数据集\train\label\20519.tif
E:\dataset\GID数据集\train\img\1602.tif,E:\dataset\GID数据集\train\label\1602.tif
E:\dataset\GID数据集\train\img\2694.tif,E:\dataset\GID数据集\train\label\2694.tif
E:\dataset\GID数据集\train\img\17258.tif,E:\dataset\GID数据集\train\label\17258.tif
E:\dataset\GID数据集\train\img\17705.tif,E:\dataset\GID数据集\train\label\17705.tif
E:\dataset\GID数据集\train\img\836.tif,E:\dataset\GID数据集\train\label\836.tif
E:\dataset\GID数据集\train\img\5307.tif,E:\dataset\GID数据集\train\label\5307.tif
E:\dataset\GID数据集\train\img\14386.tif,E:\dataset\GID数据集\train\label\14386.tif
E:\dataset\GID数据集\train\img\5023.tif,E:\dataset\GID数据集\train\label\5023.tif
E:\dataset\GID数据集\train\img\21482.tif,E:\dataset\GID数据集\train\label\21482.tif
E:\dataset\GID数据集\train\img\5583.tif,E:\dataset\GID数据集\train\label\5583.tif
E:\dataset\GID数据集\train\img\12207.tif,E:\dataset\GID数据集\train\label\12207.tif
E:\dataset\GID数据集\train\img\14769.tif,E:\dataset\GID数据集\train\label\14769.tif
E:\dataset\GID数据集\train\img\2099.tif,E:\dataset\GID数据集\train\label\2099.tif
E:\dataset\GID数据集\train\img\24184.tif,E:\dataset\GID数据集\train\label\24184.tif
E:\dataset\GID数据集\train\img\18587.tif,E:\dataset\GID数据集\train\label\18587.tif
E:\dataset\GID数据集\train\img\2704.tif,E:\dataset\GID数据集\train\label\2704.tif
E:\dataset\GID数据集\train\img\8014.tif,E:\dataset\GID数据集\train\label\8014.tif
E:\dataset\GID数据集\train\img\9953.tif,E:\dataset\GID数据集\train\label\9953.tif
E:\dataset\GID数据集\train\img\17256.tif,E:\dataset\GID数据集\train\label\17256.tif
E:\dataset\GID数据集\train\img\3137.tif,E:\dataset\GID数据集\train\label\3137.tif
E:\dataset\GID数据集\train\img\6570.tif,E:\dataset\GID数据集\train\label\6570.tif
E:\dataset\GID数据集\train\img\208.tif,E:\dataset\GID数据集\train\label\208.tif
E:\dataset\GID数据集\train\img\12743.tif,E:\dataset\GID数据集\train\label\12743.tif
E:\dataset\GID数据集\train\img\9108.tif,E:\dataset\GID数据集\train\label\9108.tif
E:\dataset\GID数据集\train\img\11504.tif,E:\dataset\GID数据集\train\label\11504.tif
E:\dataset\GID数据集\train\img\6161.tif,E:\dataset\GID数据集\train\label\6161.tif
E:\dataset\GID数据集\train\img\4623.tif,E:\dataset\GID数据集\train\label\4623.tif
E:\dataset\GID数据集\train\img\8511.tif,E:\dataset\GID数据集\train\label\8511.tif
E:\dataset\GID数据集\train\img\20994.tif,E:\dataset\GID数据集\train\label\20994.tif
E:\dataset\GID数据集\train\img\13887.tif,E:\dataset\GID数据集\train\label\13887.tif
E:\dataset\GID数据集\train\img\21812.tif,E:\dataset\GID数据集\train\label\21812.tif
E:\dataset\GID数据集\train\img\13090.tif,E:\dataset\GID数据集\train\label\13090.tif
E:\dataset\GID数据集\train\img\6395.tif,E:\dataset\GID数据集\train\label\6395.tif
E:\dataset\GID数据集\train\img\141.tif,E:\dataset\GID数据集\train\label\141.tif
E:\dataset\GID数据集\train\img\23198.tif,E:\dataset\GID数据集\train\label\23198.tif
E:\dataset\GID数据集\train\img\9778.tif,E:\dataset\GID数据集\train\label\9778.tif
E:\dataset\GID数据集\train\img\24721.tif,E:\dataset\GID数据集\train\label\24721.tif
E:\dataset\GID数据集\train\img\16721.tif,E:\dataset\GID数据集\train\label\16721.tif
E:\dataset\GID数据集\train\img\3102.tif,E:\dataset\GID数据集\train\label\3102.tif
E:\dataset\GID数据集\train\img\9813.tif,E:\dataset\GID数据集\train\label\9813.tif
E:\dataset\GID数据集\train\img\20165.tif,E:\dataset\GID数据集\train\label\20165.tif
E:\dataset\GID数据集\train\img\3928.tif,E:\dataset\GID数据集\train\label\3928.tif
E:\dataset\GID数据集\train\img\14187.tif,E:\dataset\GID数据集\train\label\14187.tif
E:\dataset\GID数据集\train\img\11571.tif,E:\dataset\GID数据集\train\label\11571.tif
E:\dataset\GID数据集\train\img\8290.tif,E:\dataset\GID数据集\train\label\8290.tif
E:\dataset\GID数据集\train\img\7956.tif,E:\dataset\GID数据集\train\label\7956.tif
E:\dataset\GID数据集\train\img\25166.tif,E:\dataset\GID数据集\train\label\25166.tif
E:\dataset\GID数据集\train\img\24409.tif,E:\dataset\GID数据集\train\label\24409.tif
E:\dataset\GID数据集\train\img\16362.tif,E:\dataset\GID数据集\train\label\16362.tif
E:\dataset\GID数据集\train\img\21267.tif,E:\dataset\GID数据集\train\label\21267.tif
E:\dataset\GID数据集\train\img\9384.tif,E:\dataset\GID数据集\train\label\9384.tif
E:\dataset\GID数据集\train\img\24682.tif,E:\dataset\GID数据集\train\label\24682.tif
E:\dataset\GID数据集\train\img\12060.tif,E:\dataset\GID数据集\train\label\12060.tif
E:\dataset\GID数据集\train\img\4665.tif,E:\dataset\GID数据集\train\label\4665.tif
E:\dataset\GID数据集\train\img\17422.tif,E:\dataset\GID数据集\train\label\17422.tif
E:\dataset\GID数据集\train\img\1787.tif,E:\dataset\GID数据集\train\label\1787.tif
E:\dataset\GID数据集\train\img\15290.tif,E:\dataset\GID数据集\train\label\15290.tif
E:\dataset\GID数据集\train\img\11020.tif,E:\dataset\GID数据集\train\label\11020.tif
E:\dataset\GID数据集\train\img\17502.tif,E:\dataset\GID数据集\train\label\17502.tif
E:\dataset\GID数据集\train\img\20773.tif,E:\dataset\GID数据集\train\label\20773.tif
E:\dataset\GID数据集\train\img\22598.tif,E:\dataset\GID数据集\train\label\22598.tif
E:\dataset\GID数据集\train\img\1508.tif,E:\dataset\GID数据集\train\label\1508.tif
E:\dataset\GID数据集\train\img\22627.tif,E:\dataset\GID数据集\train\label\22627.tif
E:\dataset\GID数据集\train\img\19372.tif,E:\dataset\GID数据集\train\label\19372.tif
E:\dataset\GID数据集\train\img\6885.tif,E:\dataset\GID数据集\train\label\6885.tif
E:\dataset\GID数据集\train\img\3189.tif,E:\dataset\GID数据集\train\label\3189.tif
E:\dataset\GID数据集\train\img\9496.tif,E:\dataset\GID数据集\train\label\9496.tif
E:\dataset\GID数据集\train\img\21586.tif,E:\dataset\GID数据集\train\label\21586.tif
E:\dataset\GID数据集\train\img\15387.tif,E:\dataset\GID数据集\train\label\15387.tif
E:\dataset\GID数据集\train\img\9737.tif,E:\dataset\GID数据集\train\label\9737.tif
E:\dataset\GID数据集\train\img\15276.tif,E:\dataset\GID数据集\train\label\15276.tif
E:\dataset\GID数据集\train\img\9237.tif,E:\dataset\GID数据集\train\label\9237.tif
E:\dataset\GID数据集\train\img\14247.tif,E:\dataset\GID数据集\train\label\14247.tif
E:\dataset\GID数据集\train\img\21628.tif,E:\dataset\GID数据集\train\label\21628.tif
E:\dataset\GID数据集\train\img\19908.tif,E:\dataset\GID数据集\train\label\19908.tif
E:\dataset\GID数据集\train\img\3799.tif,E:\dataset\GID数据集\train\label\3799.tif
E:\dataset\GID数据集\train\img\7096.tif,E:\dataset\GID数据集\train\label\7096.tif
E:\dataset\GID数据集\train\img\16594.tif,E:\dataset\GID数据集\train\label\16594.tif
E:\dataset\GID数据集\train\img\24149.tif,E:\dataset\GID数据集\train\label\24149.tif
E:\dataset\GID数据集\train\img\18730.tif,E:\dataset\GID数据集\train\label\18730.tif
E:\dataset\GID数据集\train\img\6960.tif,E:\dataset\GID数据集\train\label\6960.tif
E:\dataset\GID数据集\train\img\8028.tif,E:\dataset\GID数据集\train\label\8028.tif
E:\dataset\GID数据集\train\img\5770.tif,E:\dataset\GID数据集\train\label\5770.tif
E:\dataset\GID数据集\train\img\9456.tif,E:\dataset\GID数据集\train\label\9456.tif
E:\dataset\GID数据集\train\img\16044.tif,E:\dataset\GID数据集\train\label\16044.tif
E:\dataset\GID数据集\train\img\17238.tif,E:\dataset\GID数据集\train\label\17238.tif
E:\dataset\GID数据集\train\img\2622.tif,E:\dataset\GID数据集\train\label\2622.tif
E:\dataset\GID数据集\train\img\24674.tif,E:\dataset\GID数据集\train\label\24674.tif
E:\dataset\GID数据集\train\img\8032.tif,E:\dataset\GID数据集\train\label\8032.tif
E:\dataset\GID数据集\train\img\11534.tif,E:\dataset\GID数据集\train\label\11534.tif
E:\dataset\GID数据集\train\img\11381.tif,E:\dataset\GID数据集\train\label\11381.tif
E:\dataset\GID数据集\train\img\18972.tif,E:\dataset\GID数据集\train\label\18972.tif
E:\dataset\GID数据集\train\img\15216.tif,E:\dataset\GID数据集\train\label\15216.tif
E:\dataset\GID数据集\train\img\1039.tif,E:\dataset\GID数据集\train\label\1039.tif
E:\dataset\GID数据集\train\img\20074.tif,E:\dataset\GID数据集\train\label\20074.tif
E:\dataset\GID数据集\train\img\917.tif,E:\dataset\GID数据集\train\label\917.tif
E:\dataset\GID数据集\train\img\25021.tif,E:\dataset\GID数据集\train\label\25021.tif
E:\dataset\GID数据集\train\img\1059.tif,E:\dataset\GID数据集\train\label\1059.tif
E:\dataset\GID数据集\train\img\19341.tif,E:\dataset\GID数据集\train\label\19341.tif
E:\dataset\GID数据集\train\img\19635.tif,E:\dataset\GID数据集\train\label\19635.tif
E:\dataset\GID数据集\train\img\20376.tif,E:\dataset\GID数据集\train\label\20376.tif
E:\dataset\GID数据集\train\img\14419.tif,E:\dataset\GID数据集\train\label\14419.tif
E:\dataset\GID数据集\train\img\18024.tif,E:\dataset\GID数据集\train\label\18024.tif
E:\dataset\GID数据集\train\img\20938.tif,E:\dataset\GID数据集\train\label\20938.tif
E:\dataset\GID数据集\train\img\15835.tif,E:\dataset\GID数据集\train\label\15835.tif
E:\dataset\GID数据集\train\img\11811.tif,E:\dataset\GID数据集\train\label\11811.tif
E:\dataset\GID数据集\train\img\21025.tif,E:\dataset\GID数据集\train\label\21025.tif
E:\dataset\GID数据集\train\img\5989.tif,E:\dataset\GID数据集\train\label\5989.tif
E:\dataset\GID数据集\train\img\18084.tif,E:\dataset\GID数据集\train\label\18084.tif
E:\dataset\GID数据集\train\img\14878.tif,E:\dataset\GID数据集\train\label\14878.tif
E:\dataset\GID数据集\train\img\20352.tif,E:\dataset\GID数据集\train\label\20352.tif
E:\dataset\GID数据集\train\img\19553.tif,E:\dataset\GID数据集\train\label\19553.tif
E:\dataset\GID数据集\train\img\8252.tif,E:\dataset\GID数据集\train\label\8252.tif
E:\dataset\GID数据集\train\img\3499.tif,E:\dataset\GID数据集\train\label\3499.tif
E:\dataset\GID数据集\train\img\19600.tif,E:\dataset\GID数据集\train\label\19600.tif
E:\dataset\GID数据集\train\img\8857.tif,E:\dataset\GID数据集\train\label\8857.tif
E:\dataset\GID数据集\train\img\3142.tif,E:\dataset\GID数据集\train\label\3142.tif
E:\dataset\GID数据集\train\img\10048.tif,E:\dataset\GID数据集\train\label\10048.tif
E:\dataset\GID数据集\train\img\19385.tif,E:\dataset\GID数据集\train\label\19385.tif
E:\dataset\GID数据集\train\img\6462.tif,E:\dataset\GID数据集\train\label\6462.tif
E:\dataset\GID数据集\train\img\1233.tif,E:\dataset\GID数据集\train\label\1233.tif
E:\dataset\GID数据集\train\img\9962.tif,E:\dataset\GID数据集\train\label\9962.tif
E:\dataset\GID数据集\train\img\13372.tif,E:\dataset\GID数据集\train\label\13372.tif
E:\dataset\GID数据集\train\img\3682.tif,E:\dataset\GID数据集\train\label\3682.tif
E:\dataset\GID数据集\train\img\4002.tif,E:\dataset\GID数据集\train\label\4002.tif
E:\dataset\GID数据集\train\img\11039.tif,E:\dataset\GID数据集\train\label\11039.tif
E:\dataset\GID数据集\train\img\22200.tif,E:\dataset\GID数据集\train\label\22200.tif
E:\dataset\GID数据集\train\img\9847.tif,E:\dataset\GID数据集\train\label\9847.tif
E:\dataset\GID数据集\train\img\3017.tif,E:\dataset\GID数据集\train\label\3017.tif
E:\dataset\GID数据集\train\img\21682.tif,E:\dataset\GID数据集\train\label\21682.tif
E:\dataset\GID数据集\train\img\8838.tif,E:\dataset\GID数据集\train\label\8838.tif
E:\dataset\GID数据集\train\img\6542.tif,E:\dataset\GID数据集\train\label\6542.tif
E:\dataset\GID数据集\train\img\3369.tif,E:\dataset\GID数据集\train\label\3369.tif
E:\dataset\GID数据集\train\img\17759.tif,E:\dataset\GID数据集\train\label\17759.tif
E:\dataset\GID数据集\train\img\24559.tif,E:\dataset\GID数据集\train\label\24559.tif
E:\dataset\GID数据集\train\img\18736.tif,E:\dataset\GID数据集\train\label\18736.tif
E:\dataset\GID数据集\train\img\17459.tif,E:\dataset\GID数据集\train\label\17459.tif
E:\dataset\GID数据集\train\img\24728.tif,E:\dataset\GID数据集\train\label\24728.tif
E:\dataset\GID数据集\train\img\15641.tif,E:\dataset\GID数据集\train\label\15641.tif
E:\dataset\GID数据集\train\img\20268.tif,E:\dataset\GID数据集\train\label\20268.tif
E:\dataset\GID数据集\train\img\20310.tif,E:\dataset\GID数据集\train\label\20310.tif
E:\dataset\GID数据集\train\img\10924.tif,E:\dataset\GID数据集\train\label\10924.tif
E:\dataset\GID数据集\train\img\4921.tif,E:\dataset\GID数据集\train\label\4921.tif
E:\dataset\GID数据集\train\img\20764.tif,E:\dataset\GID数据集\train\label\20764.tif
E:\dataset\GID数据集\train\img\14968.tif,E:\dataset\GID数据集\train\label\14968.tif
E:\dataset\GID数据集\train\img\18093.tif,E:\dataset\GID数据集\train\label\18093.tif
E:\dataset\GID数据集\train\img\61.tif,E:\dataset\GID数据集\train\label\61.tif
E:\dataset\GID数据集\train\img\6083.tif,E:\dataset\GID数据集\train\label\6083.tif
E:\dataset\GID数据集\train\img\22076.tif,E:\dataset\GID数据集\train\label\22076.tif
E:\dataset\GID数据集\train\img\17635.tif,E:\dataset\GID数据集\train\label\17635.tif
E:\dataset\GID数据集\train\img\16069.tif,E:\dataset\GID数据集\train\label\16069.tif
E:\dataset\GID数据集\train\img\11806.tif,E:\dataset\GID数据集\train\label\11806.tif
E:\dataset\GID数据集\train\img\9591.tif,E:\dataset\GID数据集\train\label\9591.tif
E:\dataset\GID数据集\train\img\4754.tif,E:\dataset\GID数据集\train\label\4754.tif
E:\dataset\GID数据集\train\img\16236.tif,E:\dataset\GID数据集\train\label\16236.tif
E:\dataset\GID数据集\train\img\10050.tif,E:\dataset\GID数据集\train\label\10050.tif
E:\dataset\GID数据集\train\img\12589.tif,E:\dataset\GID数据集\train\label\12589.tif
E:\dataset\GID数据集\train\img\10281.tif,E:\dataset\GID数据集\train\label\10281.tif
E:\dataset\GID数据集\train\img\6442.tif,E:\dataset\GID数据集\train\label\6442.tif
E:\dataset\GID数据集\train\img\7156.tif,E:\dataset\GID数据集\train\label\7156.tif
E:\dataset\GID数据集\train\img\7637.tif,E:\dataset\GID数据集\train\label\7637.tif
E:\dataset\GID数据集\train\img\1795.tif,E:\dataset\GID数据集\train\label\1795.tif
E:\dataset\GID数据集\train\img\13409.tif,E:\dataset\GID数据集\train\label\13409.tif
E:\dataset\GID数据集\train\img\22632.tif,E:\dataset\GID数据集\train\label\22632.tif
E:\dataset\GID数据集\train\img\24854.tif,E:\dataset\GID数据集\train\label\24854.tif
E:\dataset\GID数据集\train\img\8486.tif,E:\dataset\GID数据集\train\label\8486.tif
E:\dataset\GID数据集\train\img\25006.tif,E:\dataset\GID数据集\train\label\25006.tif
E:\dataset\GID数据集\train\img\10317.tif,E:\dataset\GID数据集\train\label\10317.tif
E:\dataset\GID数据集\train\img\1260.tif,E:\dataset\GID数据集\train\label\1260.tif
E:\dataset\GID数据集\train\img\5558.tif,E:\dataset\GID数据集\train\label\5558.tif
E:\dataset\GID数据集\train\img\2452.tif,E:\dataset\GID数据集\train\label\2452.tif
E:\dataset\GID数据集\train\img\4887.tif,E:\dataset\GID数据集\train\label\4887.tif
E:\dataset\GID数据集\train\img\15474.tif,E:\dataset\GID数据集\train\label\15474.tif
E:\dataset\GID数据集\train\img\24725.tif,E:\dataset\GID数据集\train\label\24725.tif
E:\dataset\GID数据集\train\img\8487.tif,E:\dataset\GID数据集\train\label\8487.tif
E:\dataset\GID数据集\train\img\21783.tif,E:\dataset\GID数据集\train\label\21783.tif
E:\dataset\GID数据集\train\img\7954.tif,E:\dataset\GID数据集\train\label\7954.tif
E:\dataset\GID数据集\train\img\17367.tif,E:\dataset\GID数据集\train\label\17367.tif
E:\dataset\GID数据集\train\img\5433.tif,E:\dataset\GID数据集\train\label\5433.tif
E:\dataset\GID数据集\train\img\18454.tif,E:\dataset\GID数据集\train\label\18454.tif
E:\dataset\GID数据集\train\img\17273.tif,E:\dataset\GID数据集\train\label\17273.tif
E:\dataset\GID数据集\train\img\5661.tif,E:\dataset\GID数据集\train\label\5661.tif
E:\dataset\GID数据集\train\img\9115.tif,E:\dataset\GID数据集\train\label\9115.tif
E:\dataset\GID数据集\train\img\10105.tif,E:\dataset\GID数据集\train\label\10105.tif
E:\dataset\GID数据集\train\img\7232.tif,E:\dataset\GID数据集\train\label\7232.tif
E:\dataset\GID数据集\train\img\7204.tif,E:\dataset\GID数据集\train\label\7204.tif
